Steps    Q        Qc       Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
171      0.84     0.94     10.19    147.46   -424.19  -89.91   -265.69  0.00     0.00     0.00     -19.71   0.00     0.00     1.35     -650.70 
172      0.84     0.94     10.19    148.26   -424.94  -90.03   -265.74  0.00     0.00     0.00     -19.45   0.00     0.00     1.34     -650.56 
173      0.84     0.94     10.20    157.62   -423.73  -90.21   -265.91  0.00     0.00     0.00     -19.22   0.00     0.00     1.33     -640.12 
174      0.84     0.94     10.20    163.37   -421.34  -90.43   -266.15  0.00     0.00     0.00     -19.10   0.00     0.00     1.34     -632.30 
175      0.84     0.94     10.19    158.42   -419.85  -90.59   -266.38  0.00     0.00     0.00     -19.08   0.00     0.00     1.35     -636.13 
176      0.84     0.94     10.19    155.31   -418.92  -90.48   -266.54  0.00     0.00     0.00     -19.09   0.00     0.00     1.36     -638.35 
177      0.84     0.94     10.18    158.67   -416.39  -90.35   -266.57  0.00     0.00     0.00     -19.08   0.00     0.00     1.37     -632.35 
178      0.84     0.94     10.17    153.90   -415.23  -90.52   -266.48  0.00     0.00     0.00     -19.08   0.00     0.00     1.37     -636.04 
179      0.84     0.94     10.17    143.73   -416.35  -90.81   -266.36  0.00     0.00     0.00     -19.12   0.00     0.00     1.38     -647.53 
180      0.84     0.94     10.17    144.41   -416.59  -90.94   -266.24  0.00     0.00     0.00     -19.26   0.00     0.00     1.39     -647.22 
181      0.84     0.94     10.17    152.89   -415.76  -90.97   -266.17  0.00     0.00     0.00     -19.49   0.00     0.00     1.41     -638.10 
182      0.84     0.94     10.17    155.26   -415.21  -90.92   -266.19  0.00     0.00     0.00     -19.75   0.00     0.00     1.42     -635.39 
183      0.84     0.94     10.17    151.84   -416.77  -90.61   -266.36  0.00     0.00     0.00     -19.91   0.00     0.00     1.42     -640.38 
184      0.84     0.94     10.16    149.70   -419.45  -90.38   -266.60  0.00     0.00     0.00     -19.88   0.00     0.00     1.41     -645.20 
185      0.84     0.94     10.16    150.89   -419.62  -90.46   -266.84  0.00     0.00     0.00     -19.66   0.00     0.00     1.40     -644.29 
186      0.83     0.94     10.15    154.55   -417.45  -90.64   -267.01  0.00     0.00     0.00     -19.44   0.00     0.00     1.39     -638.59 
187      0.83     0.94     10.14    160.07   -417.37  -90.50   -267.14  0.00     0.00     0.00     -19.34   0.00     0.00     1.39     -632.88 
188      0.83     0.94     10.14    163.64   -418.60  -90.23   -267.23  0.00     0.00     0.00     -19.42   0.00     0.00     1.39     -630.45 
189      0.83     0.94     10.14    157.02   -418.99  -90.43   -267.32  0.00     0.00     0.00     -19.62   0.00     0.00     1.40     -637.94 
190      0.83     0.94     10.13    143.87   -419.08  -90.97   -267.38  0.00     0.00     0.00     -19.85   0.00     0.00     1.42     -651.99 
191      0.84     0.94     10.13    139.95   -418.55  -91.56   -267.36  0.00     0.00     0.00     -20.02   0.00     0.00     1.45     -656.10 
192      0.84     0.94     10.12    149.30   -418.92  -91.63   -267.29  0.00     0.00     0.00     -20.10   0.00     0.00     1.46     -647.17 
193      0.84     0.94     10.12    159.36   -420.30  -91.45   -267.29  0.00     0.00     0.00     -20.16   0.00     0.00     1.47     -638.37 
194      0.84     0.94     10.11    160.41   -420.59  -91.16   -267.39  0.00     0.00     0.00     -20.29   0.00     0.00     1.47     -637.54 
195      0.84     0.94     10.11    156.91   -419.15  -90.47   -267.52  0.00     0.00     0.00     -20.46   0.00     0.00     1.46     -639.23 
196      0.84     0.94     10.11    154.08   -415.60  -90.05   -267.71  0.00     0.00     0.00     -20.61   -0.00    0.00     1.46     -638.44 
197      0.84     0.94     10.11    149.00   -412.44  -89.82   -267.90  0.00     0.00     0.00     -20.67   -0.00    0.00     1.46     -640.36 
198      0.84     0.94     10.11    145.41   -410.78  -89.60   -268.07  0.00     0.00     0.00     -20.61   0.00     0.00     1.47     -642.18 
